,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
4294,4269,309634,21838.0,0.6570368032218419,12,33,1400,1,30896,14498.92570664511,13073.869655582508,1425.056051062602,17822.130344417492,26020.667491094937,1015.0017946478328,25893.785545353432,1262.0057953103678,50365.29560381979,4,25758
4295,4270,309636,57540.0,0.6754759646263534,13,29,0,0,0,12369.157482373423,13484.320844213513,1115.1633618400883,13484.320844213513,1115.1633618400883,781.4656224497357,781.4656224497357,936.0065624032724,936.0065624032724,4,39260
4296,4271,309637,-47480.0,0.636780644650835,11,33,0,1,20763,11820.064285522005,9619.621129463676,2200.443156058329,11143.378870536324,15614.846727775324,1179.0038425069745,14910.027093004284,-368.7916027606352,39162.63137972248,4,14841
4297,4272,309640,76889.0,0.5984109765181824,8,24,0,1,70461,10060.547930583647,6053.337384373086,4007.210546210563,64407.66261562691,94607.8886503351,2187.4946426047172,92595.22541379787,555.4670727670891,116479.70212187096,3,92583
4298,4273,309641,-3447.0,0.6556344321609147,11,31,5500,1,15798,19569.38257543093,18500.97977160636,1068.402803824567,-2702.979771606362,-4588.671059321827,1586.4521527520228,-3771.9051836145454,1389.8689730243696,19537.74718511316,1,-3559
4299,4274,309642,4608.0,0.6548291716948638,12,41,6200,1,23069,20518.35381049518,19152.176084286344,1366.1777262088362,3916.823915713656,5192.147010466067,1102.798695799425,5561.5437454360035,-115.97373493530905,27743.54856942749,1,5510
4300,4275,309644,8327.0,0.6561506519691674,11,33,9000,1,29361,24241.217776802216,23325.75570720393,915.4620695982812,6035.244292796066,8595.135404394958,1755.8065021781006,9830.712236379852,-1024.3894079687598,29862.735343971748,1,9592
4301,4276,309650,93623.0,0.6626398729046737,11,29,8974,0,2719,23809.218164522652,24421.673377042447,612.4552125197915,21702.673377042443,612.4552125197915,1864.055775386667,1864.055775386667,8.54615917125193,8.54615917125193,1,60246
4302,4277,309651,27994.0,0.6877149236820662,14,32,0,1,35800,14051.991163845845,13856.123550159617,195.86761368622683,21943.876449840383,32817.88086791746,445.30202241715415,33082.796117691185,2261.5549569824248,56885.92569030126,4,32847
4303,4278,309653,25931.0,0.5974350168354255,8,42,2200,1,30759,12005.5328975749,11549.197294466365,456.335603108535,19209.802705533635,28586.53625674618,1833.8706842878385,30888.17389364699,-1528.1883975554192,49765.565892331775,3,30729
4304,4279,309654,31906.0,0.6512848864358258,10,68,0,0,105,8008.852740270746,5891.9677145770165,-2116.885025693731,5786.9677145770165,-2116.885025693731,470.9693185094412,470.9693185094412,-7016.628293955408,-7016.628293955408,2,20590
4305,4280,309656,43807.0,0.6508365720178881,11,24,8,0,1903,9360.621182636021,12244.451653751848,2883.830471115827,10341.451653751848,2883.830471115827,1426.8266379893705,1426.8266379893705,-1463.9828953938575,-1463.9828953938575,4,29286
4306,4281,309661,-27474.0,0.6478164013926739,9,24,5000,0,22110,16017.628816581706,17738.75290078968,1721.1240842079749,-4371.247099210319,1721.1240842079749,2254.2136586140296,2254.2136586140296,5461.847247852151,5461.847247852151,3,-17456
4307,4282,309662,12507.0,0.6315536588014735,10,35,2794,1,23279,14861.431708727,13306.218471450178,1555.213237276821,9972.781528549822,14181.565674186319,1556.8381337712744,14771.712448372042,674.5629813535379,38485.03755961939,3,15024
4308,4283,309663,62249.0,0.6658766858947048,13,41,1200,0,0,13368.216001858207,14327.859619820396,959.6436179621887,14327.859619820396,959.6436179621887,528.6258677297084,528.6258677297084,1816.3098163012585,1816.3098163012585,2,40599
4309,4284,309666,-7049.0,0.6557435793005107,12,38,7873,1,16511,23066.9654344498,21752.935120297072,1314.0303141527256,-5241.935120297072,-8519.91783752197,1292.456595316231,-7990.4132459345865,-870.7294202899866,12718.964837515376,1,-7606
4310,4285,309668,-2153.0,0.6847238047137039,12,69,0,0,9425,7703.430619698528,7077.404573017237,-626.0260466812915,-2347.5954269827635,-626.0260466812915,-63.963391551760644,-63.963391551760644,-4561.959609336162,-4561.959609336162,2,-1727
4311,4286,309673,67045.0,0.6877279097186565,14,26,7000,0,8589,25465.501861219,24005.240311480524,-1460.2615497384722,15416.240311480526,-1460.2615497384722,1058.7997012772285,1058.7997012772285,-3882.23870892185,-3882.23870892185,1,43676
4312,4287,309674,-18413.0,0.6701996057302556,12,27,4000,1,3412,18410.40845212316,17598.91187354618,811.4965785769748,-14186.911873546182,-21686.11609960776,1346.5070621131379,-21272.09167260532,1469.197122854187,2599.1805512955034,4,-21379
4313,4288,309675,-16994.0,0.7041273340953781,15,30,1300,1,3470,16698.452826748817,18052.781412708893,-1354.3285859600655,-14582.781412708886,-21197.007826083296,329.84885211880834,-19677.115129123278,998.6360910257988,2436.8822790509353,4,-19808
4314,4289,309676,47276.0,0.6317569206576856,11,41,0,1,0,11203.736910181973,9670.466568518596,1533.270341663374,-9670.466568518596,-15272.335023609585,959.1726585006343,-15238.846783380124,-851.8662385520074,8240.79038732043,2,-15683
4315,4290,309677,-5770.0,0.6527979124958132,10,26,4800,0,18201,16611.446642045295,18112.675956271818,1501.2293142265225,-88.32404372818199,1501.2293142265225,1932.71111970066,1932.71111970066,3341.2738788614824,3341.2738788614824,3,-4094
4316,4291,309680,-18435.0,0.6493202422295733,8,22,6073,1,2674,18560.260159938214,17040.877834999097,1519.3823249391244,-14366.877834999097,-22310.00791496821,2631.666055515496,-21464.198908692706,9038.844285189041,7731.504787199341,3,-21405
4317,4292,309682,-135169.0,0.6708958723484234,12,27,4680,0,48756,18685.93683755749,19348.86454334312,662.9277057856234,-29407.135456656884,662.9277057856234,1390.087707510509,1390.087707510509,1378.6257740639112,1378.6257740639112,1,-91053
4318,4293,309685,43089.0,0.6044474918276309,9,31,0,0,240,7619.848097677752,10486.431562001082,2866.58346432333,10246.431562001082,2866.58346432333,1741.4154505689676,1741.4154505689676,-898.8346974588858,-898.8346974588858,3,26300
4319,4294,309686,63248.0,0.6777485440450696,13,28,550,1,0,14298.643680086672,13349.575395276455,949.0682848102153,-13349.575395276455,-20498.897235319793,844.1935718748738,-20794.143615401048,919.3350829540325,2958.7330916225646,4,-20988
4320,4295,309688,-118650.0,0.6435958737768437,10,46,9500,0,47189,21914.7561508249,23063.101911506783,1148.3457606818847,-24125.898088493217,1148.3457606818847,1684.3523264019532,1684.3523264019532,-4862.939233781857,-4862.939233781857,1,-75641
4321,4296,309689,-22136.0,0.6651050823148862,12,30,4000,1,0,18273.68557420165,17362.752383648214,910.9331905534344,-17362.752383648214,-26499.59517074904,1264.0703681107589,-26016.73187624947,1434.041621656791,-2388.518908423679,4,-25873
4322,4297,309690,-1269.0,0.6916322151349309,14,27,4300,1,18795,20267.13204498879,21270.350115586112,-1003.2180705973224,-2475.350115586112,-3211.416138080507,858.2800053751016,-1635.6539744002218,-1055.1131579331222,19238.367226116585,4,-1906
4323,4298,309692,44465.0,0.6780997532333181,12,24,7500,0,12352,23403.418997982484,23325.5763855664,-77.84261241608692,10973.576385566397,-77.84261241608692,1653.2559015431725,1653.2559015431725,433.3897089605416,433.3897089605416,1,31129
4324,4299,309693,49167.0,0.6388921249583315,10,54,16873,1,20661,31806.9510870562,27326.776120410083,4480.174966646118,-6665.776120410074,-12238.751663938172,1937.0506990350805,-14911.624048753732,-2007.2005791136469,10427.380532055002,1,-16432
4325,4300,309695,-7599.0,0.6725999868738195,12,25,2971,1,10464,17062.007687773745,16026.603488887622,1035.4041988861227,-5562.603488887622,-8861.607332774493,1335.5170873589884,-8887.706204901822,1274.082746477126,15563.518818473382,4,-8934
4326,4301,309697,-29549.0,0.6714528644798514,12,27,8056,1,0,23973.645167407674,23801.11360438254,172.53156302513523,-23801.11360438254,-35787.93618808638,1606.4527940715925,-34491.41756799072,-201.5562486032977,-13491.56728636671,1,-33983
4327,4302,309699,5216.0,0.6543160332750874,12,48,6100,1,22974,19602.592575548704,17844.77893320875,1757.8136423399555,5129.221066791251,6814.924779016899,904.0374913530867,6489.953435339916,-138.730342257335,29848.294844907472,2,6084
4328,4303,309700,25165.0,0.6676785214507109,12,24,0,1,32094,12957.497348571396,10838.474583441108,2119.0227651302885,21255.525416558892,30823.7767422732,1172.5870184839025,29367.021800649687,-1084.7395857564698,53710.87758183668,4,29237
4329,4304,309701,19710.0,0.6537716527414573,12,40,8300,1,37869,23477.46689356518,21901.12980691939,1576.337086645788,15967.870193080613,23163.636746298016,1264.8648810568154,23442.617013438354,-1117.4527223900113,44068.003408211465,1,23862
4330,4305,309702,49098.0,0.6902335642322928,14,26,6000,1,59821,22640.192984593497,24015.2047562166,-1375.0117716230998,35805.795243783396,54396.19875148666,994.7105168693233,56383.366620563225,-2844.0482711926325,75992.03581693523,1,56929
4331,4306,309704,9514.0,0.6631466154484993,9,30,14600,0,27156,30384.275727831573,30547.90715842813,163.6314305965534,3391.9071584281264,163.6314305965534,2704.5964409251433,2704.5964409251433,-6201.438698814236,-6201.438698814236,1,6867
4332,4307,309707,-26643.0,0.6607165097268389,12,31,2000,0,20534,14127.24924095995,15448.975013701644,1321.7257727416927,-5085.0249862983555,1321.7257727416927,1108.4131012941616,1108.4131012941616,1385.3542137085587,1385.3542137085587,4,-17547
4333,4308,309708,642.0,0.6638483885550462,12,26,0,1,13139,12887.388801631188,10846.900595472856,2040.4882061583319,2292.0994045271436,2417.905003711549,1117.6292224823171,1183.4283315535895,-510.37422625300314,25594.539449378837,4,1017
4334,4309,309714,-32553.0,0.6576080855318982,12,35,9000,0,30408,23712.832587115343,24822.56662600227,1109.734038886927,-5585.433373997729,1109.734038886927,1447.1218001463094,1447.1218001463094,-1497.8487597534113,-1497.8487597534113,1,-21349
4335,4310,309716,-56731.0,0.6654437677592708,12,30,8600,0,36339,24085.447495077,24576.47258335493,491.02508827792917,-11762.527416645069,491.02508827792917,1558.8806163871084,1558.8806163871084,-882.5943358601363,-882.5943358601363,1,-37486
4336,4311,309721,-121765.0,0.6553537127552294,12,37,2600,1,41542,15892.807848805069,14683.60842255426,1209.1994262508106,26858.391577445742,39682.9876530432,981.9932239341472,39963.756626277966,1248.6012365351214,64015.28828860459,2,40058
4337,4312,309723,-5277.0,0.7335674014470647,17,24,3172,1,17043,20987.203193074743,27200.637450904676,-6213.434257829929,-10157.637450904671,-12129.739047442043,107.24338127474766,-6642.260018586947,-10000.25067393003,9394.969714768158,4,-6010
4338,4313,309725,-14418.0,0.6794500443132646,13,28,3000,1,5913,17706.75396318222,17388.337300672716,318.41666250949856,-11475.337300672714,-17372.214282263823,1001.2120736742364,-16818.195993037698,1005.802630138417,6260.914102123947,4,-16913
4339,4314,309726,-32274.0,0.6746146348171183,12,25,9450,1,36,25941.2307870293,26119.200278817374,-177.96949178806972,-26083.200278817374,-39035.81567233203,1750.7509131377883,-37470.65553335402,-991.8528830612047,-17247.406124418325,1,-37917
4340,4315,309727,-138825.0,0.6537105806905872,12,34,400,0,42433,11432.633541870495,13040.659698576934,1608.026156706439,-29392.340301423068,1608.026156706439,923.4337122391388,923.4337122391388,873.3523991861948,873.3523991861948,2,-91030
4341,4316,309728,-4895.0,0.6404879490723099,11,35,1500,1,8904,13784.722692378025,12086.067084614111,1698.6556077639145,-3182.0670846141106,-5622.428430803124,1220.1798231172436,-5625.618852195894,606.6541695255164,18649.958735365763,2,-5717
4342,4317,309729,113620.0,0.6834636948965868,13,22,10319,0,1318,29372.755972322,27914.696437236442,-1458.0595350855585,26596.696437236442,-1458.0595350855585,1635.1542023604306,1635.1542023604306,-4462.847269537924,-4462.847269537924,1,79392
4343,4318,309730,-21411.0,0.5625006521826478,7,43,0,0,9919,7662.070756905918,8108.981234755783,446.910477849864,-1810.0187652442185,446.910477849864,1919.1224866198665,1919.1224866198665,-1367.7616868132789,-1367.7616868132789,3,-11146
4344,4319,309732,38836.0,0.7111677483513583,15,24,3000,1,49263,19304.16172356689,21808.729891224983,-2504.568167658097,27454.27010877501,42433.68924699156,603.6738536169943,44870.13913858041,-2838.0747714000026,63969.95597611447,4,44974
4345,4320,309734,1402.0,0.7023703184986984,14,23,150,0,14580,14845.756496851809,14646.728323972613,-199.02817287920155,66.72832397261118,-199.02817287920155,702.2254820854722,702.2254820854722,-678.8546213780646,-678.8546213780646,4,-347
4346,4321,309737,85895.0,0.6679952359131817,12,27,11000,0,7452,27854.871610202754,27955.651960660718,100.78035045796423,20503.651960660718,100.78035045796423,1795.1313529684594,1795.1313529684594,-2488.7383676895115,-2488.7383676895115,1,59423
4347,4322,309741,5900.0,0.6480436201717964,11,37,5144,1,21819,18689.33655856174,17521.25351837774,1168.0830401839994,4297.74648162226,5862.57820234139,1398.7630150980551,6717.377530092514,331.7245265350157,29464.478527291627,1,6680
4348,4323,309743,-37847.0,0.6442076283874956,11,33,2000,1,21509,14610.549870646688,12918.012452114484,1692.5374185322034,8590.987547885516,12040.212612562173,1307.1822113227809,12034.290458198853,1000.6930838115196,36515.70431312604,4,11881
4349,4324,309745,-164.0,0.6714822321590368,12,23,600,1,13581,13827.1289723369,11925.991511687422,1901.1374606494794,1655.0084883125785,1531.9440021441278,1238.5194271294367,274.6475447561133,-694.0875359504316,24805.38594065784,4,112
4350,4325,309747,13421.0,0.6381755521095099,11,50,1100,1,21570,11692.513137272184,10963.697958068944,728.8151792032387,10606.302041931056,15545.045473294964,782.3606793421968,16039.127456544431,-1883.470210857889,39302.63896344807,2,16495
4351,4326,309748,40443.0,0.6081334025018807,9,34,1000,0,1926,9587.045393824,11706.14217003679,2119.096776212791,9780.14217003679,2119.096776212791,1723.0679409744935,1723.0679409744935,-75.23117655548413,-75.23117655548413,3,24705
4352,4327,309750,-11345.0,0.6044474918276309,9,31,0,1,0,10486.431562001082,7619.848097677752,2866.58346432333,-7619.848097677752,-12863.063878678291,1741.4154505689676,-13644.527631325525,-898.8346974588858,9000.868644441045,3,-13184
4353,4328,309753,43568.0,0.6757410791454149,12,25,6000,0,10582,20963.17071552103,21239.949517051442,276.7788015304104,10657.949517051442,276.7788015304104,1529.6432269305262,1529.6432269305262,1064.8665263695802,1064.8665263695802,1,29686
4354,4329,309754,38913.0,0.6488836360883166,12,46,0,1,2196,11397.02160974661,10321.288008850688,1075.7336008959192,-8125.288008850688,-12725.798813723992,568.051262466468,-12742.006359407424,-175.4252910266805,11398.659771987666,2,-12349
4355,4330,309756,45827.0,0.6714829381988467,12,27,8000,1,58440,23897.421920037734,23720.22644369649,177.19547634124683,34719.77355630351,51991.06259628464,1602.8637997447513,53280.43505778384,-163.57466573613786,74327.37519078617,1,53784
4356,4331,309757,-97813.0,0.6551130248419179,12,34,1000,0,34430,12395.590093164543,13878.363585841402,1482.7734926768592,-20551.636414158602,1482.7734926768592,961.8872228838808,961.8872228838808,1137.4804784928092,1137.4804784928092,4,-63921
4357,4332,309758,66650.0,0.6627202799790199,11,23,2500,1,147,15749.896101872671,13834.487411256514,1915.4086906161567,-13687.487411256514,-21488.93546219285,1614.0157835346563,-22251.926355022002,1520.859809332801,3969.839996495668,4,-22195
4358,4333,309759,2047.0,0.6571216011997907,12,36,8437,0,22238,22819.99542813992,23987.767224796768,1167.7717966568525,1749.7672247967712,1167.7717966568525,1383.5606913238662,1383.5606913238662,-1157.6531386327952,-1157.6531386327952,1,1612
4359,4334,309761,1613.0,0.6491910516890576,12,39,0,1,12378,12107.393845627705,10651.093422994149,1456.3004226335559,1726.9065770058533,1862.2096541920016,760.4035484720152,1659.8207824289316,599.4404415368008,26063.89047595695,2,1339
4360,4335,309762,391.0,0.6496727717461428,12,38,0,0,11538,10684.001220234471,12190.488917121067,1506.4876968865954,652.4889171210673,1506.4876968865954,787.8824464728094,787.8824464728094,647.6404800946258,647.6404800946258,2,-1141
4361,4336,309764,27870.0,0.6350302339273871,10,24,240,0,4962,8505.669743063794,11844.68122754431,3339.0114844805157,6882.68122754431,3339.0114844805157,1695.4222348022067,1695.4222348022067,-1032.0764642754311,-1032.0764642754311,3,18393
4362,4337,309765,19908.0,0.6584901757275446,12,32,1530,1,29590,14739.231885550427,13324.421203941793,1414.8106816086347,16265.578796058207,23690.962853283,1050.8122866216527,23550.67439863913,1284.2111444084696,48022.74912817862,4,23415
4363,4338,309766,52046.0,0.6502635314396376,12,37,0,0,0,10713.617090931657,12269.32366113512,1555.7065702034652,12269.32366113512,1555.7065702034652,815.3613444736003,815.3613444736003,677.2296672431186,677.2296672431186,2,33745
4364,4339,309768,-78857.0,0.6476923525481154,11,34,3600,0,32556,15414.15592271233,16768.605076029504,1354.449153317173,-15787.394923970496,1354.449153317173,1382.2460083746319,1382.2460083746319,1169.6532475748518,1169.6532475748518,1,-51328
4365,4340,309771,74730.0,0.661706309513909,12,29,12041,0,11774,28736.174205129413,29263.391357778863,527.2171526494603,17489.391357778866,527.2171526494603,1806.8903979354984,1806.8903979354984,-3510.52427072094,-3510.52427072094,1,49063
4366,4341,309772,-1101.0,0.6537110794977511,12,33,0,1,10908,12544.30164001894,10800.893901206435,1743.4077388125042,107.10609879356345,-711.044721215907,925.2769364767701,-1291.8988102827652,589.5640025050634,23203.81693433585,4,-1362
4367,4342,309775,-7014.0,0.6007116408036741,9,36,170,1,3147,10409.08064322853,8297.117863315956,2111.9627799125738,-5150.117863315956,-8781.15818493022,1614.9161219143493,-8641.313918024242,-1275.2779361581888,12719.273086004629,3,-8545
4368,4343,309778,47649.0,0.6247075079047106,10,29,0,0,462,8395.526729012021,11311.6087807227,2916.0820517106804,10849.6087807227,2916.0820517106804,1542.6463405403501,1542.6463405403501,-997.8087629275204,-997.8087629275204,3,29425
4369,4344,309780,36759.0,0.6396742729227088,10,22,294,0,3339,8465.637509198621,11979.523781520313,3513.886272321692,8640.523781520313,3513.886272321692,1753.8408467618192,1753.8408467618192,-1256.2212102592202,-1256.2212102592202,3,23704
