,recid,education,age,prev_earnings,allocated_trmt,earnings,clstrs9,Rlr1,d_rob_ols_Xfit
215,300469,12,34,5000,1,12845,1,1218.2439605154905,-8096
216,300470,12,31,16155,1,634,1,2015.5955065880262,-48153
217,300472,12,23,0,0,3846,4,1200.0659164846948,26530
218,300474,12,40,4252,1,42923,2,1005.4318625736269,39312
219,300475,12,24,8443,1,0,1,1713.6920024398278,-35314
220,300476,12,34,0,1,0,2,897.7980384759776,-17764
221,300478,12,39,10600,1,24524,1,1439.7489031957848,-1289
222,300483,14,27,200,0,87243,4,595.514349302699,-218612
223,300484,13,26,12000,1,30747,1,1632.9725293469455,1532
224,300487,12,44,5000,1,62364,2,943.4549805075658,67206
225,300488,11,32,300,1,2614,4,1225.7094958301386,-12750
226,300492,12,31,0,1,0,4,980.234732478355,-17986
227,300495,15,28,7200,1,31357,1,762.93283612702,9811
228,300498,12,28,0,0,17194,4,1062.6714264807342,-14704
229,300499,11,23,3826,1,1087,4,1698.9980420595348,-23607
230,300501,12,22,0,1,90,4,1227.5448144854872,-18602
231,300502,12,22,1100,0,861,4,1298.0429173341818,40169
232,300503,14,34,17000,1,49490,1,1479.8603613499217,21171
233,300504,12,25,4548,0,5199,4,1436.585731170253,39328
234,300506,12,63,0,1,213,2,100.90999645299598,-13497
235,300509,10,34,0,1,14132,3,1405.251850536386,6665
236,300513,9,40,8340,1,2260,1,2028.6091665237436,-26484
237,300516,14,26,10000,1,51183,1,1251.0672545009365,34836
238,300517,14,37,7200,0,45354,1,769.349660150092,-66654
239,300525,13,30,6516,1,79278,1,1171.5918500508378,86712
240,300526,11,28,19000,1,69042,1,2534.092836261094,49672
241,300527,13,44,16000,0,0,1,1394.709102964287,100730
242,300529,12,61,6240,1,34373,2,555.7843031598932,24450
243,300531,11,26,0,1,3379,4,1371.3561285125215,-11806
244,300533,12,24,3588,1,46443,4,1402.5390121394557,43937
245,300535,11,28,0,0,2036,4,1316.3983325109384,27162
246,300539,9,38,2000,1,25767,3,1677.241533379227,21880
247,300541,12,30,700,1,24888,4,1052.5760595646789,18090
248,300543,10,30,0,0,75,3,1515.1674425395559,30844
249,300545,11,46,7630,1,20058,1,1310.7786455289715,-346
250,300548,12,27,1080,1,3594,4,1159.3666436420626,-15315
251,300549,12,29,4000,0,63423,4,1291.5492661115532,-137741
252,300552,12,44,600,1,24606,2,661.4625691127949,19556
253,300553,9,47,0,0,18975,2,1301.7530825562872,-33671
254,300555,13,22,7000,1,20751,1,1422.4421993106007,-3634
255,300557,12,31,4800,1,31765,1,1287.8628176362909,20071
256,300558,12,29,1000,1,15302,4,1099.281712887845,2732
257,300560,11,28,1000,1,12327,4,1380.4875169188417,-472
258,300565,11,23,0,0,306,4,1453.792822514899,34313
259,300566,10,44,0,1,17127,2,1130.4628705284613,12249
260,300567,12,33,2900,1,18374,4,1111.1355712596887,4000
261,300571,12,22,13000,0,68820,1,2060.704211788223,-116507
262,300572,11,23,6600,1,0,1,1876.781439607057,-30873
263,300574,12,35,9000,0,38945,1,1447.1218001463094,-44831
264,300575,12,23,3000,0,28804,4,1392.3334697084028,-36375
265,300576,12,27,0,1,14625,4,1090.1503244815267,3799
266,300577,12,39,6500,0,46253,1,1176.9832471233822,-78871
267,300578,12,36,0,0,0,2,842.8402424743927,35099
268,300579,12,31,300,0,26040,4,999.4614878007269,-40808
269,300581,12,39,2411,1,41031,2,914.9225720794693,39711
270,300586,9,28,600,1,8775,3,1862.3056552160888,-1962
271,300589,16,31,2000,1,321,4,93.50547717333757,-27339
272,300590,13,35,6711,1,30837,1,1046.6947510064165,13787
273,300591,9,23,0,0,954,3,1961.2466345753073,26078
274,300593,12,24,4641,0,5737,4,1470.0249233209797,39199
275,300594,8,39,24000,1,82217,1,3313.4515983824967,64509
276,300596,12,38,400,1,21616,2,813.5181202359709,14577
277,300598,12,29,2200,1,80166,4,1176.1887341773272,97573
278,300599,8,29,0,1,0,3,2050.100152600756,-12478
279,300600,12,28,160,1,6821,4,1072.9256959859977,-8458
280,300603,10,30,400,0,18501,3,1540.8031163027172,-23398
281,300605,14,25,260,1,0,4,654.3174963687561,-21888
282,300606,9,52,4848,0,16332,2,1475.062958561839,-6691
283,300607,13,39,2003,0,29452,2,635.04727881084,-43387
284,300608,12,32,0,1,6965,4,952.7558344775625,-7531
285,300611,14,35,12000,1,34612,1,1131.935541309609,6876
286,300614,12,23,0,1,1565,4,1200.0659164846948,-16686
287,300615,10,28,0,1,26334,3,1570.1252385411426,23964
288,300618,12,34,600,0,0,4,936.2515491207196,37519
289,300620,12,24,0,1,2322,4,1172.5870184839023,-15166
290,300621,10,33,220,1,36201,3,1446.8303691069177,39434
291,300622,11,26,0,1,6747,4,1371.3561285125215,-7111
292,300624,10,39,10000,0,0,1,1908.749204611453,67935
293,300625,12,23,0,0,13726,4,1200.0659164846948,-3040
294,300629,8,26,171,1,2806,3,2143.4960971368846,-8508
295,300633,9,26,11000,1,48553,1,2583.790969059861,35711
296,300634,11,33,1190,1,978,4,1255.269971952379,-17243
297,300635,12,31,10080,1,38743,1,1626.2537113100152,20674
298,300638,12,33,3000,1,0,4,1117.5444897004763,-23631
299,300644,16,33,13000,1,46159,1,743.5287096586835,21089
300,300645,11,37,0,1,18147,2,1069.0882505038044,11374
301,300647,14,32,7100,0,13874,1,900.335231713263,27375
302,300648,9,29,2400,1,13419,3,1950.1872891495204,1728
303,300649,16,33,2000,0,20442,4,38.54768117175263,-6732
304,300651,10,63,0,1,5311,2,608.3638085134035,-2348
305,300654,9,26,498,1,254,3,1910.7263544080652,-15209
306,300655,10,25,1500,1,2108,3,1748.6957091553722,-15683
307,300657,12,39,2400,1,24799,2,914.2175910509814,15385
308,300658,10,32,8000,1,18299,1,1972.9231218011955,-3575
309,300660,10,29,0,0,11010,3,1542.6463405403501,-2218
310,300661,14,23,1500,1,56087,4,788.7458810361386,59169
311,300663,13,24,1100,1,23453,4,989.3582153023908,12716
312,300665,8,30,3744,1,10101,3,2262.571161023152,-4927
313,300666,11,43,6500,1,18009,1,1320.7945611504183,-614
314,300670,12,28,7800,1,8945,1,1562.5670648623782,-19966
315,300674,10,28,352,1,16689,3,1592.6846314527247,8812
316,300675,11,34,0,0,0,2,1151.5249445061818,31830
317,300682,9,44,528,0,6180,3,1418.0288659260368,7568
318,300686,13,36,700,0,0,2,633.975765529718,40555
319,300689,12,27,0,0,2577,4,1090.1503244815267,28747
320,300690,14,49,1306,1,24536,2,61.86123124040205,15810
321,300692,9,23,2725,1,51060,3,2135.8896620868436,56522
322,300693,12,22,1768,1,28804,4,1340.854492518658,20770
323,300696,14,33,0,1,13812,4,417.8231244163617,187
324,300697,12,27,0,1,25700,4,1090.1503244815267,20310
325,300698,10,29,9800,1,14291,1,2170.720347737799,-13703
326,300699,8,44,400,1,588,3,1663.5523563520283,-9847
327,300700,11,53,0,1,16919,2,629.4258824911249,11547
328,300701,12,32,16000,1,45958,1,1978.1827850040063,19980
329,300706,10,25,2574,1,17289,3,1817.5274932094599,5000
330,300707,13,43,2000,1,29797,2,524.939419254446,22721
331,300711,12,23,5394,1,16417,1,1545.7629771809225,-5140
332,300714,9,31,0,1,0,3,1741.4154505689676,-13184
333,300715,15,30,7000,1,39570,1,695.1572032438526,23733
334,300717,12,48,1144,1,0,2,586.4114934275221,-17725
335,300719,12,42,6000,1,12615,1,1062.5019609170522,-9651
336,300723,15,41,1200,1,9219,2,21.17205566929988,-9286
337,300732,11,37,98,1,8513,2,1075.3689905757801,-3271
338,300740,9,72,6000,0,4614,2,999.3157389838925,26033
339,300741,12,26,1800,1,5557,4,1232.9897544165433,-13925
340,300743,14,25,6300,0,41690,1,1041.4161701924895,-56089
341,300745,11,40,50,1,23765,2,989.8560157218217,20079
342,300746,12,34,12469,1,33403,1,1696.926078858116,8399
343,300750,12,26,554,1,6930,4,1153.1346306442956,-9291
344,300751,10,30,3000,0,10953,3,1707.434995763264,9730
345,300752,15,25,3880,0,26475,4,632.593437895157,-17649
346,300753,12,35,1223,1,40629,2,948.70021300605,41207
347,300755,12,32,2400,1,0,4,1106.5698770565286,-22694
348,300757,11,33,2800,1,7872,4,1358.4535588491035,-10083
349,300758,10,45,0,1,26037,2,1102.9839725276688,26280
350,300759,8,51,2500,0,10350,3,1605.787357603078,-2855
351,300762,8,42,1500,0,6150,3,1789.0082552023068,8085
352,300763,12,31,0,1,960,4,980.234732478355,-16620
353,300764,10,38,1500,0,24333,3,1391.470035145072,-38619
354,300766,10,29,4000,1,10652,3,1799.0030781719615,-7350
355,300767,12,29,128,1,21175,4,1043.3959440841536,13195
356,300769,10,27,2300,0,11117,3,1745.0092606801118,7067
357,300771,11,29,8000,1,3345,1,1801.6329097733687,-27702
358,300772,11,34,31000,1,61813,1,3138.289661151168,11964
359,300776,13,23,1751,1,21572,4,1058.5591723527268,8357
360,300777,11,48,918,1,3732,2,825.6542437815388,-10159
361,300778,13,41,200,1,60,2,464.53668332180496,-18636
362,300779,12,29,8004,0,27660,1,1548.1623604807974,-15366
363,300780,13,35,3900,1,45400,1,866.5400536357993,41635
364,300784,12,38,638,0,26314,2,828.7713461250514,-42638
365,300788,12,24,3920,1,3330,4,1423.8166213628829,-21725
366,300792,12,31,3500,0,34531,4,1204.5468779060157,-53793
367,300793,14,27,16872,1,15218,1,1664.0092317512535,-31321
368,300794,12,32,2508,1,22662,4,1113.4915089725819,11209
369,300795,12,22,6803,1,7501,1,1663.5435360124502,-21435
370,300796,9,40,0,0,7838,3,1494.1053685618353,1346
371,300798,8,33,2000,1,0,3,2068.3629294133916,-15527
372,300799,15,33,10000,0,18101,1,804.9880624651814,30734
373,300802,12,35,0,1,1839,2,870.3191404751851,-14798
374,300803,10,43,0,1,567,2,1157.9417685292537,-12721
375,300804,8,51,5400,1,21569,3,1791.6459923859948,11363
376,300806,12,27,15000,1,62019,1,2051.488090600069,43516
377,300807,12,36,4500,1,12597,1,1131.2415723099548,-7574
378,300810,12,27,6500,1,39383,1,1506.7300231328954,27929
379,300811,13,36,1000,0,1779,2,653.20252085209,36055
380,300812,14,38,2400,0,23466,2,434.24267699136726,-21244
381,300814,17,30,10125,1,22411,1,387.98209245813996,-11943
382,300816,12,29,0,1,24049,4,1035.1925284799418,17772
383,300819,12,37,6300,0,8315,1,1219.1232062433883,34131
384,300820,12,40,192,0,18615,2,745.2297738775414,-22128
385,300822,12,31,2330,1,25669,4,1129.5625321487678,16013
386,300823,12,28,11000,0,29961,1,1767.652454967665,-7832
387,300825,12,42,12000,0,1971,1,1447.037067364472,73828
388,300826,8,30,550,1,981,3,2057.870306024308,-11479
389,300828,12,24,12000,1,47142,1,1941.6572313787365,28835
390,300830,12,44,8850,1,63075,1,1190.198340477993,61126
391,300831,8,35,0,1,0,3,1885.226764596001,-11647
392,300833,13,34,0,0,0,2,644.0711324457716,37570
393,300835,10,34,0,0,1074,3,1405.251850536386,26989
394,300838,14,36,4985,1,5376,1,654.8710146873818,-21715
395,300840,12,32,0,1,10185,4,952.7558344775625,-2278
396,300841,14,40,11500,1,60033,1,962.4964591016978,48046
397,300842,10,27,4000,1,17863,3,1853.9608741735465,3351
398,300843,12,37,0,1,150,2,815.3613444736002,-16647
399,300851,9,28,1900,1,28314,3,1945.6215949463622,24963
400,300855,12,39,600,0,15850,2,798.8570591167572,-11645
401,300857,13,45,3000,1,7512,2,534.0708076607625,-12405
402,300858,12,25,0,1,17976,4,1145.1081204831098,8191
403,300859,11,43,12000,1,32178,1,1673.2850753938837,9006
404,300862,9,22,2500,1,23437,3,2148.948493595857,15378
405,300866,14,41,1800,1,17413,2,313.3524723442479,3101
406,300867,12,23,1312,0,5916,4,1284.150926427863,25421
407,300868,8,25,0,1,36010,3,2160.0157446039257,41513
408,300871,14,30,7000,1,56520,1,948.8841092740586,50487
409,300872,12,24,500,1,5850,4,1204.631610687853,-10903
410,300876,12,31,2600,1,39102,4,1146.8666119389018,35435
411,300877,11,35,997,1,20358,2,1187.9429633600685,12557
412,300880,12,31,0,0,0,4,980.234732478355,36172
413,300884,12,23,17000,1,63719,1,2289.582051419042,43499
414,300885,12,30,0,0,23725,4,1007.7136304791475,-34940
415,300888,11,26,8050,1,828,1,1887.2740629961372,-31507
416,300892,11,28,3472,1,26906,4,1538.9159807751766,16651
417,300894,8,28,0,0,24,3,2077.5790506015483,24112
418,300895,15,35,0,1,5918,2,109.13842238457073,-13055
419,300898,13,30,11000,1,36669,1,1458.9677529358742,14083
420,300901,10,38,2000,1,4069,3,1423.5146273490245,-12124
421,300903,12,25,0,1,555,4,1145.1081204831098,-17984
422,300905,11,31,3000,1,31273,4,1426.2291917322673,24542
423,300906,14,31,1104,1,30439,4,543.5353800042703,22490
424,300909,12,34,3300,1,13755,4,1109.2923470220576,-3595
425,300911,12,24,3000,0,21310,4,1364.8545717076086,-14145
426,300913,11,48,13000,1,26440,1,1599.979769797821,-1765
427,300916,14,38,0,1,5865,2,280.42863441240115,-11196
428,300918,8,54,0,1,13825,2,1363.1277025809422,11369
429,300920,14,36,6000,1,26013,1,719.9215368614023,6647
430,300923,8,29,2080,0,702,3,2183.405656169194,31848
431,300924,12,24,5887,1,7086,1,1549.8800470932256,-20181
432,300929,8,25,1500,0,4281,3,2256.1495212157806,19163
433,300936,12,22,1300,0,43006,4,1310.8607542157606,-85472
434,300938,11,31,3000,1,34587,4,1426.2291917322673,29483
435,300939,12,35,8800,1,0,1,1434.3039632647306,-35266
436,300940,10,25,4200,1,10191,3,1921.7365070567084,-8942
437,300941,12,35,8419,0,11948,1,1409.8859840053192,33729
438,300942,12,29,1030,0,4389,4,1101.2043884200812,27334
439,300943,11,25,400,1,0,4,1424.4707002764753,-17831
440,300944,9,37,0,1,0,3,1576.5420625642137,-12936
441,300948,12,37,900,1,21609,2,873.0416104407122,13463
442,300950,10,25,100,1,2625,3,1658.9708509843094,-11884
443,300951,8,48,550,1,3723,3,1563.2501420100452,-5653
444,300953,12,26,3289,1,15223,4,1328.4185499999094,-2103
445,300956,12,36,3301,1,2343,2,1054.3986402048795,-20463
446,300958,9,28,11960,1,14466,1,2590.3587900898638,-15684
447,300959,9,44,17000,1,663,1,2473.7059114930125,-45419
448,300961,10,33,6602,1,49363,1,1855.847543998152,46329
449,300970,10,32,4000,1,62132,3,1716.5663841695823,70409
450,300974,12,27,3000,1,25791,4,1282.4178777052348,14274
451,300975,10,30,1750,1,13484,3,1627.3235152533853,1549
452,300981,10,27,450,1,29339,3,1626.444269525491,27694
453,300983,12,28,0,1,225,4,1062.6714264807342,-17764
454,300996,11,30,0,1,10942,4,1261.4405365093517,17
455,300999,10,41,4227,1,10728,2,1483.8045470230427,-6441
456,301000,9,33,11000,1,5953,1,2391.4386830543153,-25912
457,301005,12,22,1540,0,0,4,1326.2421584736585,44497
458,301006,11,30,9000,1,24971,1,1838.243196180476,2597
459,301007,10,32,5000,1,1479,3,1780.6555685774856,-22627
460,301008,11,27,3000,0,45465,4,1536.144783735439,-90283
461,301012,12,60,15028,1,36091,1,1146.4789537373363,9925
462,301013,12,25,8000,0,798,1,1657.8215957463326,67826
463,301014,16,58,15000,0,40727,1,184.7346284546802,-21696
464,301020,12,36,0,0,1379,2,842.8402424743927,30962
465,301022,9,25,0,1,0,3,1906.2888385737224,-14508
466,301023,9,39,0,1,2934,3,1521.584266562627,-8276
467,301024,11,34,94,0,13,2,1157.5493278405247,32670
468,301025,11,37,0,1,651,2,1069.0882505038044,-14869
469,301028,8,68,0,1,0,2,978.4231305698477,-7687
470,301029,15,32,400,1,20196,4,217.21079015010946,7189
471,301031,11,46,6220,1,352,2,1220.4128955138294,-26561
472,301032,11,24,2300,1,11261,4,1573.7190486522832,-5032
473,301042,11,37,0,0,5337,2,1069.0882505038044,14729
474,301043,10,37,700,1,12747,3,1367.67758561954,2992
475,301044,10,32,3900,0,48024,3,1710.157465728791,-98884
476,301045,12,30,0,0,0,4,1007.7136304791475,35658
477,301046,12,28,28,1,9931,4,1064.4659236441548,-3597
478,301047,17,48,30000,1,0,1,1167.1344685509393,-84657
479,301048,9,23,0,1,15649,3,1961.2466345753073,8516
480,301049,16,40,35000,1,636,1,1961.1384806269998,-93589
481,301050,12,27,1400,1,29302,4,1179.8751826525895,22887
482,301051,12,23,10200,1,52197,1,1853.775597445303,38997
483,301054,9,33,5400,0,1541,3,2032.5392503700568,43291
484,301059,12,25,150,1,19773,4,1154.7214981442958,10545
485,301062,8,40,0,0,0,3,1747.8322745920377,22095
486,301066,12,43,4500,0,489,2,938.8892863044057,49409
487,301067,10,23,0,1,10251,3,1707.5197285451031,-476
488,301068,10,35,2000,1,18,3,1505.9513213514,-18232
489,301072,12,35,774,0,0,2,919.9241692069008,37479
490,301073,14,34,0,1,0,2,390.3442264155692,-20287
491,301074,12,22,1173,1,9351,4,1302.7214277959574,-7418
492,301078,12,28,400,0,2691,4,1088.3071002438955,30240
493,301081,10,34,0,0,17537,3,1405.251850536386,-23545
494,301084,9,29,0,0,2074,3,1796.3732465705543,21652
495,301085,11,26,16000,1,12305,1,2396.7830790389635,-31883
496,301086,12,32,6000,1,10375,1,1337.2909409249805,-14524
497,301088,12,34,134,0,13965,2,906.3859891866377,-5997
498,301089,12,56,3793,1,28635,2,536.352558917717,20266
499,301091,11,25,8000,1,13024,1,1911.548501776535,-14191
500,301092,12,26,5189,1,12714,1,1450.1880003749247,-9989
501,301093,13,27,3981,1,15828,4,1091.5624615791821,-4197
502,301094,15,23,0,0,40418,4,438.88519839408036,-74364
503,301095,10,36,108,1,11591,3,1357.2156864508543,2288
504,301096,13,43,1200,1,51541,2,473.6680717281233,57201
505,301102,12,54,0,1,5337,2,348.2200784601282,-7612
506,301105,12,24,0,1,17263,4,1172.5870184839023,7245
507,301106,12,57,25183,1,61398,1,1879.7413154019596,24886
508,301107,8,67,2400,0,4943,2,1159.7160711496063,9671
509,301109,12,24,200,1,46737,4,1185.404855365483,50766
510,301110,10,46,8000,0,58942,1,1588.2185497900973,-117175
511,301114,10,31,1800,1,25212,3,1603.0490764729893,19175
512,301115,8,46,0,0,3170,3,1582.958886587283,11145
513,301117,16,41,0,1,5337,2,-309.4618716503901,-14630
514,301120,11,39,5136,1,19094,1,1343.292505621208,2881
515,301123,12,39,8500,1,36153,1,1305.1616159391888,20127
516,301126,12,23,98,1,16363,4,1206.3466565566705,5411
517,301127,17,39,800,1,33590,2,-456.9596341526849,24625
518,301128,12,24,0,0,0,4,1172.5870184839023,37885
519,301129,11,28,3129,1,6822,4,1516.933390523267,-12853
520,301131,12,23,1050,1,0,4,1267.3595601129928,-20947
521,301136,12,40,14000,1,52129,1,1630.1732321818636,32333
522,301138,12,24,3804,1,12412,4,1416.3822759715658,-7523
523,301143,15,28,398,1,0,4,326.99820378446384,-23429
524,301145,12,41,586,1,13881,2,743.0020145334602,3288
525,301149,13,32,7000,1,15109,1,1147.653219302676,-10612
526,301152,12,57,700,1,8187,2,310.6458135432804,-3660
527,301154,12,28,0,1,23555,4,1062.6714264807342,17230
528,301156,9,29,40,1,7260,3,1798.9368139468716,-2943
529,301159,12,29,15933,1,0,1,2056.3255036510564,-50774
530,301162,9,28,0,1,10242,3,1823.8521445713468,1247
531,301163,9,30,5000,1,10423,3,2089.340270609273,-8171
532,301164,14,29,0,1,27295,4,527.7387164195334,19712
533,301165,13,55,0,1,63416,2,67.01427442912973,78860
534,301168,12,30,200,0,5835,4,1020.5314673607281,18977
535,301169,12,24,8700,0,25173,1,1730.1629228326565,-2391
536,301170,10,28,2100,0,25648,3,1704.7125257977368,-37706
537,301171,13,30,6000,0,10416,1,1138.5218308963595,32125
538,301173,9,27,2340,1,462,3,2001.2997340866314,-18191
539,301176,10,23,500,1,96,3,1739.5643207490539,-17019
540,301177,12,35,12088,1,3297,1,1645.029201597914,-37091
541,301182,10,39,5200,1,14120,1,1601.1211194535172,-3268
542,301183,12,22,1620,1,7612,4,1331.3692932262893,-10896
543,301184,12,40,30000,0,6621,1,2655.600182708309,138788
544,301185,12,26,9000,0,11712,1,1694.4318821534434,39027
545,301186,10,30,5000,0,25703,3,1835.6133645790705,-26737
546,301188,10,39,9932,1,18161,1,1904.3911400717116,-6591
547,301189,11,23,0,1,0,4,1453.792822514899,-17613
548,301192,10,53,12480,1,33687,1,1682.9858099319572,13407
549,301196,10,35,7080,0,45264,1,1831.5243781435456,-77349
550,301199,11,56,3228,0,1368,2,753.869075757455,35949
551,301200,11,45,2664,1,1128,2,1019.9906537601182,-18429
552,301201,11,30,3000,1,59739,4,1453.7080897330598,66984
553,301202,13,31,2000,0,34585,4,854.6861952639556,-57308
554,301203,10,24,0,1,7634,3,1680.0408305443107,-4574
555,301214,12,35,2560,0,15720,2,1034.3874525594165,-2015
556,301215,12,55,19609,1,62799,1,1577.4659975139002,40272
557,301218,11,23,11000,0,38833,1,2158.773851001828,-36631
558,301220,13,34,400,1,594,2,669.7068062089329,-18970
559,301230,12,31,12000,0,2172,1,1749.3049453731874,78288
560,301232,13,32,400,1,19707,4,724.6646022105178,9803
561,301234,10,26,2000,0,883,3,1753.2614033585323,36702
562,301236,12,23,5907,0,25305,1,1578.6407287821785,-14017
563,301238,12,24,4800,0,44727,4,1480.2151036418363,-77256
564,301239,9,33,8284,1,3303,1,2217.372458202448,-24608
565,301240,12,28,5060,1,20079,1,1386.9626995847248,1596
566,301241,9,22,2308,1,2053,3,2136.6433701895385,-16416
567,301243,14,30,4000,1,1644,4,756.6165560503505,-26442
568,301247,11,31,6000,1,51410,1,1618.4967449559772,48570
569,301250,12,41,2200,0,0,2,846.4419581678158,41905
570,301252,12,24,2000,1,606,4,1300.765387299709,-21768
571,301253,12,32,3220,1,0,4,1159.12300827101,-24186
572,301255,12,27,3560,1,13506,4,1318.3078209736632,-5310
573,301256,12,26,500,1,20396,4,1149.673814686268,10980
574,301264,12,33,10600,1,37388,1,1604.6222912005396,17753
575,301266,8,43,12,0,0,3,1666.1646508025542,21476
576,301268,14,39,6000,1,18393,1,637.484842859023,-4422
577,301270,15,32,1800,1,19358,4,306.93564832117045,3419
578,301273,12,23,0,1,13821,4,1200.0659164846948,1786
579,301274,10,23,12000,0,65805,1,2476.589941439939,-118762
580,301275,8,37,0,1,40756,3,1830.268968594416,49663
581,301278,10,37,1735,1,41892,3,1434.009891481719,44723
582,301279,12,31,400,1,19099,4,1005.8704062415163,9794
583,301283,14,53,12000,1,29417,1,637.3153772953447,2120
584,301284,12,25,0,1,44804,4,1145.1081204831098,48475
585,301285,12,25,4686,0,27842,4,1445.4300386185423,-27763
586,301289,12,34,0,0,0,2,897.7980384759776,34565
587,301290,12,57,300,0,7767,2,285.0101397801209,7028
588,301293,14,29,1000,0,0,4,591.8279008274367,46060
589,301295,11,28,4473,1,11477,1,1603.0692543674886,-8775
590,301297,12,39,9000,1,26223,1,1337.2062081431432,4202
591,301298,14,32,0,1,15651,4,445.30202241715415,2778
592,301299,12,57,6000,1,8581,2,650.318490905167,-13944
593,301306,12,22,1200,1,12633,4,1304.4518357749712,-2443
594,301307,10,27,0,1,0,3,1597.604136541935,-15667
595,301309,13,31,7014,1,26463,1,1176.0293658851806,6264
596,301310,11,34,0,1,7065,2,1151.5249445061818,-5317
597,301312,13,31,550,1,2109,4,761.7568778724944,-17446
598,301317,8,37,9000,1,15794,3,2407.071628265541,-6541
599,301319,8,31,2600,1,4728,3,2161.7742360597167,-10290
600,301323,8,41,0,1,1702,3,1720.3533765912453,-9142
601,301332,12,28,5884,1,9546,1,1439.7721875368334,-16005
602,301334,10,24,11495,1,41997,1,2416.746005313151,24745
603,301335,14,27,8000,0,30168,1,1095.409987684343,-15808
604,301336,14,40,25000,0,31242,1,1827.7004486083824,49538
605,301337,12,30,10000,1,867,1,1648.605474558175,-36093
606,301343,10,30,0,0,6477,3,1515.1674425395559,11638
607,301346,11,33,0,1,134091,4,1179.0038425069743,184594
608,301347,13,28,5000,0,10014,1,1129.3904424900393,28997
609,301350,12,23,1100,0,17047,4,1270.5640193333893,-8795
610,301352,12,39,6000,1,13443,1,1144.9386549194314,-8436
611,301353,9,30,5647,1,27450,3,2130.8059729211855,16225
612,301354,10,40,4000,1,1758,2,1496.7352001632426,-19504
613,301356,9,34,3840,1,504,3,1905.0812246929363,-20393
614,301357,11,22,0,1,3876,4,1481.2717205156914,-11908
615,301360,12,34,5000,1,28692,1,1218.2439605154905,15673
616,301362,12,32,2283,1,19327,4,1099.0714424808048,6697
617,301363,9,45,14000,0,41170,1,2253.959460268514,-45306
618,301365,12,25,4800,1,20512,1,1452.736205641042,2431
619,301366,16,42,0,0,864,2,-336.94076965118256,41808
620,301367,8,47,6000,0,21267,3,1940.0150950339066,-20099
621,301371,12,27,7000,1,18758,1,1538.7746153368462,-4516
622,301373,12,24,4244,0,11198,4,1444.5815171110444,20711
623,301374,12,24,3000,1,7579,4,1364.8545717076086,-13523
624,301376,8,29,1680,1,22761,3,2157.769982406033,18312
625,301378,11,24,0,1,0,4,1426.3139245141065,-17146
626,301379,11,22,3500,1,10099,4,1705.5838659433502,-9294
627,301380,12,29,0,1,35529,4,1035.1925284799418,35395
628,301381,10,35,0,1,25077,3,1377.7729525355935,23474
629,301386,9,33,4500,0,31690,3,1974.8589844029466,-50022
630,301387,9,38,0,0,28974,3,1549.0631645634212,-61315
631,301388,8,40,360,0,1525,3,1770.9043809788836,19026
632,301390,9,42,5600,1,35382,3,1798.047005244507,29860
633,301391,10,35,4100,1,813,3,1640.5386086079943,-21650
634,301396,12,43,50,1,2061,2,653.6924156892401,-13230
635,301398,12,40,8000,0,0,1,1245.6381257344437,66620
636,301399,12,32,8007,1,28860,1,1465.9179340316405,9246
637,301402,12,29,6000,1,50766,1,1419.7276349273598,45701
638,301406,12,46,6000,1,35373,2,952.5863689138823,25063
639,301407,9,28,11117,1,29377,1,2536.3316076340016,8300
640,301408,11,30,0,1,0,4,1261.4405365093517,-16864
641,301410,13,37,10080,1,565,1,1207.6534172750544,-37277
642,301411,9,42,1500,1,21623,3,1535.2813491721045,17663
643,301412,9,27,14000,0,15181,1,2748.5796242827782,41002
644,301414,11,24,13000,1,68468,1,2259.4733218168403,59950
645,301421,12,22,7000,1,20474,1,1676.1691053408067,-2667
646,301422,15,40,0,1,9472,2,-28.256067619391615,-6863
647,301424,12,26,100,0,0,4,1124.0381409231086,37671
648,301425,12,36,2000,0,18587,2,971.0186112901993,-13279
649,301426,14,39,0,1,91697,2,252.94973641160686,118083
650,301427,8,72,0,0,12197,2,868.5075385666778,-22468
651,301428,12,42,42,1,23144,2,680.6586002147706,18439
652,301431,12,50,14,1,0,2,459.0329190450084,-16073
653,301433,15,30,1300,1,54168,4,329.8488521188083,56608
654,301434,12,25,0,0,0,4,1145.1081204831098,37024
655,301435,11,26,166,1,3626,4,1381.9949331242333,-11783
656,301436,12,39,5520,1,23991,1,1114.1758464036393,7743
657,301437,12,23,400,0,9535,4,1225.701590247856,11018
658,301439,12,42,3056,0,10257,2,873.823402020189,14687
659,301440,10,49,0,1,5976,2,993.0683805244989,-3912
660,301442,12,41,0,1,17914,2,705.4457524704303,10544
661,301443,9,39,0,1,1057,3,1521.584266562627,-10964
662,301444,14,30,5500,0,2349,1,852.7503326622027,57045
663,301446,12,22,1800,0,12897,4,1342.9053464197132,6313
664,301447,11,50,1995,1,231,2,839.7204993872674,-17821
665,301452,12,44,0,1,7155,2,623.0090584680529,-5364
666,301454,14,23,0,1,1347,4,692.6121044242864,-19361
667,301458,12,36,15000,1,38670,1,1804.1780085929313,10825
668,301465,8,30,4320,1,0,3,2299.4865312421025,-20829
669,301467,16,42,1300,1,20323,2,-253.62482992090918,5396
670,301469,12,33,3500,0,14572,4,1149.5890819044307,5760
671,301471,12,31,4226,1,15357,1,1251.0756257861503,-3461
